Doctor ID,First Name,Last Name,Gender,Hospital Affiliation,Specialization,Qualifications,State License Number,Contact Information,Availability,Permissions,Department,Biography,Ratings
4fab2ad8-8091-421d-a637-c09facf606fc,Louise,Tyler,Female,Royal London Hospital,General Surgery,"FRCS, MRCP",44203547,martinsam@gmail.com,Yes,Admin,Psychiatry,"Animi odio quos officia.
Quaerat aperiam molestias totam similique. Temporibus nemo autem eum. Quam minima aut inventore sint.
Ab voluptatibus saepe mollitia mollitia maxime mollitia officiis.",1.788363832
849648e8-5084-440f-bb8f-5fc77c96eefa,Francesca,Harris,Other,St Mary's Hospital,Orthopedics,MD,22189812,emilyburton@cox-stevenson.info,Yes,Read-Only,Cardiology,Veritatis beatae optio recusandae dicta voluptas. Inventore ea veritatis sapiente recusandae itaque enim similique.,2.385861806
78c5a976-1786-42e8-806b-8fd6af157ed9,Heather,Burgess,Male,King's College Hospital,General Surgery,"MD, PhD, FRCS",66607946,stuarthilton@hotmail.com,Yes,Read-Write,Surgery,"Quae blanditiis tenetur aperiam nemo sunt aperiam ut. Accusamus laboriosam perferendis eveniet consectetur.
Ipsam recusandae sit.",4.040410416
f325f875-e417-4ba3-a4ee-c62b51306e5c,Mathew,Marshall,Female,St Mary's Hospital,Pediatrics,PhD,12385692,hannahcooper@yahoo.co.uk,Yes,Admin,Pediatrics,"Harum cum iusto provident impedit. Ipsa quaerat nemo officiis ad.
Aspernatur mollitia perspiciatis rerum consectetur perferendis. Labore saepe tenetur expedita.
Vel laborum eius aliquam adipisci.",4.569771387
6e6d086c-f7b3-4a86-921d-bc093a357442,Frank,Price,Female,King's College Hospital,Cardiology,BSc,84596864,nwright@hotmail.co.uk,No,Admin,Orthopedics,"Aut labore dignissimos non ea corrupti. Occaecati ut delectus quas eveniet vel. Corrupti minus cupiditate vero reiciendis facilis.
Laborum rerum dolorem culpa nisi perferendis. Eius numquam ad.",2.63550464
c57842a9-934c-472a-8c72-fe13fbf28c1c,Eileen,Townsend,Other,King's College Hospital,Psychiatry,"FRCS, PhD",59060497,ymason@begum.com,Yes,Read-Only,Surgery,"Modi minima ullam est. Nihil placeat fugit magnam quod.
Quibusdam explicabo nesciunt numquam quas. Voluptas explicabo dolor.",4.826150165
437249fd-17ee-4fe6-a810-91fe0a5a0322,Marcus,Russell,Male,St Mary's Hospital,Neurology,"MD, PhD, FRCS",63213624,ataylor@leach.com,Yes,Read-Only,Neurology,Ipsa magni voluptatibus harum praesentium. Necessitatibus nesciunt corrupti assumenda. Doloremque eveniet itaque fugiat ab quibusdam. Iure consequuntur nisi nemo commodi.,4.642119448
2db6de21-53a9-4c5d-b9b5-c70e3346f7c6,Stewart,King,Other,Royal London Hospital,Neurology,"MRCP, MSc",98734433,adamsrobin@hotmail.co.uk,Yes,Read-Only,Cardiology,"Ad error dolore consequuntur deserunt. Dolor aperiam accusamus totam id. Assumenda ut id praesentium ipsum.
Architecto harum similique velit. Aspernatur ex facere.",2.921098819
b2daa1f6-cc16-414a-ae4a-6e781cf4a8ed,Graham,Roberts,Other,Royal London Hospital,Neurology,BSc,85309449,jaywalters@black-goodwin.org,Yes,Admin,Cardiology,"Ab soluta cumque ducimus. Atque perspiciatis ullam pariatur voluptatum.
Tenetur vitae odio enim eligendi quam. Consequuntur saepe doloribus nesciunt at. Adipisci fugit perspiciatis.",4.007561012
f3f05323-3bd5-48a2-873c-36ba5d393bf9,Laura,Clarke,Other,St Mary's Hospital,General Surgery,BSc,78486651,johnsoncraig@outlook.com,Yes,Read-Write,Psychiatry,"Ducimus eos cupiditate minus accusantium vel. Ab maxime porro alias.
Et explicabo placeat cumque sint ratione mollitia sed. Saepe eos cupiditate est voluptatibus. Magnam labore sint nam cumque.",4.954998856
88da091b-61f6-4877-8212-585b0b2f8580,Jacob,Cooper,Other,Queen Elizabeth Hospital,General Surgery,"BSc, MD, MRCP",2511346,lcooper@walker.com,Yes,Read-Only,Orthopedics,"Rerum eaque eum consectetur iusto.
Molestiae perferendis corporis ipsam ad. Pariatur numquam omnis culpa cum. Sit incidunt voluptatibus incidunt nemo cumque cumque.",2.339164166
d24e3104-1dd2-4234-a131-24bd01275a63,Barbara,Jarvis,Other,Royal London Hospital,General Surgery,"BSc, MD",97060517,coleaaron@yahoo.com,No,Admin,Cardiology,"Veniam assumenda rerum quod. Quaerat ut suscipit esse.
Dolor velit modi et non suscipit consequatur. Iusto deserunt necessitatibus.",3.172237554
e998952c-ef58-451f-9b1a-e0199aca0c4a,Richard,Lloyd,Female,Royal London Hospital,Cardiology,"BSc, PhD, MD",43576704,pritcharddenis@hotmail.com,Yes,Admin,Cardiology,"Explicabo magni atque vitae quibusdam.
Doloribus ratione maxime quibusdam. Architecto deserunt quibusdam vero necessitatibus. Eveniet magnam itaque dolor.",2.464358674
7751b3fa-bdb6-4ff3-94e1-67063309a536,Emma,French,Other,Royal London Hospital,Neurology,"MBBS, MD",51759493,williamsjamie@akhtar.info,Yes,Read-Only,Psychiatry,Pariatur suscipit cum corporis iste animi sunt. Porro labore sint ut deleniti. Nisi maiores animi repudiandae possimus ab corrupti.,4.298467758
852d2ee5-0061-4d30-9907-3286329cd43a,Carly,Holland,Other,King's College Hospital,Neurology,"PhD, MD",93913540,clewis@hotmail.com,Yes,Admin,Surgery,Expedita itaque ipsum et unde quae expedita consectetur. Repudiandae facere neque atque.,3.309770144
6a4ace0e-d89a-4500-9f13-d2fbe583847f,Lucy,Thomas,Female,King's College Hospital,Neurology,"PhD, MBBS, MRCP",37665827,vincentstuart@barber-jones.biz,Yes,Admin,Cardiology,Pariatur maiores mollitia eius. Aliquam natus est quis totam veniam est. Perferendis id amet rerum nobis minus.,3.947786029
ed0d0418-2d58-4ce9-8974-5cd7111868f8,Lee,Stevenson,Female,St Mary's Hospital,Orthopedics,"MRCP, MD, BSc",21894355,oforster@yahoo.co.uk,No,Admin,Neurology,Nobis odio ex dignissimos harum. Natus cupiditate dolorum voluptatibus. Quis sunt incidunt architecto aut.,4.683579442
6a594b07-eda6-4806-ba19-607d3bfb255e,Julia,Bird,Female,King's College Hospital,General Surgery,MSc,41681863,smithkenneth@allen-howell.co.uk,Yes,Admin,Surgery,"Quos repellat veniam molestias cum maxime. Sapiente dicta a sequi.
Impedit pariatur numquam saepe ipsam repellat nobis doloribus. Veritatis nam ducimus.",2.615034478
00183cfe-ceb0-4220-b984-f33f61c61ae4,Mitchell,Gray,Other,Royal London Hospital,Neurology,PhD,42232134,patrick41@brooks.biz,Yes,Admin,Orthopedics,"Ut deserunt optio veritatis distinctio iste repellendus. Molestiae rem recusandae ad dolore dolorum.
Nesciunt totam sint incidunt minima nemo expedita. Provident facere placeat.",4.124353263
f9df7275-6199-4015-b5c9-599f6f9179cf,Denise,Payne,Other,Royal London Hospital,Pediatrics,"PhD, MBBS",40816499,ahmedraymond@giles.co.uk,Yes,Read-Only,Psychiatry,"Iste atque beatae accusamus. Doloribus error rem eaque illum nesciunt ex. Dicta rem autem aperiam.
Itaque nihil natus. Corporis in commodi totam sapiente. Provident voluptatibus veniam quis rerum.",1.340593559
f45c8840-9da2-4338-8a8b-c856c3edd9b7,Brenda,Newton,Female,St Mary's Hospital,Cardiology,"MSc, MD",51161820,smorley@outlook.com,No,Read-Write,Orthopedics,Sequi quo possimus iusto. Odio culpa ducimus reprehenderit quis ullam. Laudantium est laborum accusamus.,2.144925563
58d97f4a-9533-4356-874f-3be044f20133,Diane,Burton,Other,St Mary's Hospital,Orthopedics,MD,79326649,anneharris@outlook.com,No,Admin,Cardiology,"Atque libero eum eos tempora. Suscipit a eius. Consequatur molestias odio repellat sunt.
Deleniti odio quaerat repellat velit.",1.467259402
565af699-d3bb-43d7-9e12-425cb42fb357,Jade,Lawson,Other,Royal Liverpool University Hospital,Psychiatry,"MRCP, MD",66712411,robertsondamian@rhodes.com,Yes,Read-Write,Pediatrics,Explicabo autem itaque unde reiciendis. Aut non asperiores occaecati dolor cum cupiditate. Nihil quia minima hic enim reprehenderit.,4.780204746
2266a107-a408-401f-b433-97f1ad5b9bb2,Kathryn,Lewis,Other,Manchester Royal Infirmary,General Surgery,BSc,77479583,glovergrace@taylor-sharpe.com,Yes,Read-Only,Orthopedics,"Velit error exercitationem sequi saepe voluptas. Minus excepturi vitae quae explicabo.
Alias consequuntur quia rem. Adipisci neque eaque. Accusamus vero illum libero.",4.117533325
40709bd4-1790-46b7-845c-21e7988d0e4a,Shirley,Evans,Male,St Mary's Hospital,Pediatrics,"FRCS, MRCP",42706123,hussainabdul@outlook.com,Yes,Read-Write,Psychiatry,Magnam fugit architecto excepturi. Culpa recusandae animi voluptate aperiam eius.,1.284799133
1a7e256d-b6ff-412c-9a6f-0c9af1f7e90f,Georgia,Smith,Other,Royal London Hospital,Pediatrics,"MSc, MRCP, PhD",7785589,thomasjackson@hotmail.co.uk,No,Read-Write,Psychiatry,"Ipsum iure tenetur iusto laborum maxime vel. Id at dolore repellat maiores.
Dolor nisi expedita rem. Quod soluta repellat totam cupiditate.",4.613289797
24536074-b13d-4531-862d-7f7a45dae1f3,Gordon,Higgins,Female,Royal Liverpool University Hospital,Neurology,"MRCP, PhD",97543089,ibyrne@jones.com,Yes,Admin,Neurology,"Odio expedita ab tempore. Iste excepturi eveniet accusamus hic.
Harum saepe perspiciatis perferendis ullam. Cupiditate minima tempora sint aliquam. Aliquam suscipit aut harum provident.",2.470796786
22ca9fe8-a8aa-4d13-85a9-18d19eede43c,Shaun,Hughes,Female,Royal London Hospital,Orthopedics,MD,51275298,zbennett@williams.biz,No,Admin,Pediatrics,At accusamus officia facere vel. Veritatis corporis dicta rem pariatur repudiandae placeat. Inventore aliquid molestias ratione suscipit commodi.,4.848677877
f9d2b2de-92bb-4701-b503-c56e61002dbd,Thomas,Simpson,Other,King's College Hospital,Pediatrics,"MSc, MD",67127216,westonbarry@andrews-harris.net,Yes,Read-Only,Neurology,"Vero qui facere quo sed at.
Repellat quae a deleniti amet ad. Dolore nobis consequatur quos libero. Quisquam illo minima numquam magni odit vitae aperiam. Recusandae odio architecto hic.",4.126021338
6bd1f046-339f-4b69-91cd-2c07a8f78b61,Vincent,Parker,Male,King's College Hospital,Cardiology,MRCP,47085860,jemma17@hotmail.co.uk,Yes,Admin,Cardiology,Distinctio omnis reiciendis blanditiis iusto. Quibusdam porro error.,2.976696246
8f41d3e4-1ece-45e5-8018-41f4820d15c6,Kenneth,Finch,Female,King's College Hospital,Orthopedics,"MD, MSc",84949092,wphillips@hotmail.com,Yes,Admin,Orthopedics,Impedit velit nesciunt blanditiis debitis debitis nihil. Facilis ullam facilis voluptatem voluptas expedita dolores.,1.377738636
79801aaa-e93b-4418-b170-b1ed1b040be3,Emma,Haynes,Female,Royal London Hospital,Neurology,"MD, PhD",42477974,susan74@white.com,Yes,Admin,Pediatrics,Eius eligendi saepe aliquam fuga. Blanditiis tenetur alias tempora facilis consequatur ab voluptate. Temporibus consequatur quae culpa praesentium provident totam.,3.263948837
729bd820-e4ad-44e2-824d-9e961fe253b0,Lindsey,Wood,Female,King's College Hospital,Psychiatry,"BSc, MBBS",7122103,akhtarryan@yahoo.com,Yes,Admin,Cardiology,Animi ut incidunt reprehenderit illum. Est fugiat ut quisquam pariatur.,2.963557946
8c3af69e-7474-4f6f-adbd-b6e57844c2ac,Douglas,Swift,Other,Queen Elizabeth Hospital,Pediatrics,"MBBS, MRCP",60363183,henry95@yahoo.co.uk,Yes,Admin,Psychiatry,"Sed fuga non molestias ab. Harum ipsam magnam voluptatibus. Voluptate cum illo consequatur necessitatibus.
Alias nisi excepturi repellendus ut recusandae.",3.428221707
41229d75-6a8d-4e84-a0fe-652b56fe2301,Joe,Kelly,Male,Royal Liverpool University Hospital,Orthopedics,"PhD, MSc, MRCP",48898396,godfreyvalerie@hodgson-price.net,Yes,Read-Only,Neurology,"Officia animi esse repellendus temporibus.
Vitae libero minima fuga. Ab sapiente odio nesciunt. Doloremque accusantium modi alias.",3.335448429
816480fa-90a2-48e1-941b-d89660924d2b,Danielle,Thorpe,Male,Queen Elizabeth Hospital,Cardiology,"MD, MSc",21196934,phillipscott@lloyd.com,Yes,Read-Only,Cardiology,"Accusamus veritatis sapiente.
Fugiat deleniti voluptates veritatis corrupti minima. Suscipit voluptate quas dolores iure. Perspiciatis vel corporis amet.",2.864671641
dcff697d-d26d-428d-91f1-5ee755e9718e,Megan,Harris,Other,Royal London Hospital,Orthopedics,"MSc, PhD",90179759,halleileen@watkins-nolan.biz,No,Read-Write,Orthopedics,"Vero fuga suscipit ea occaecati occaecati excepturi cumque. Mollitia molestias atque dicta.
Doloribus consequatur dolore explicabo odio cum. Eveniet eveniet nulla perspiciatis.",2.016987468
59de5319-3f9b-4cfc-b42c-59053bcab3ea,Arthur,Turnbull,Male,Royal London Hospital,Neurology,"MRCP, MSc",60038180,shanebird@price.com,Yes,Admin,Pediatrics,"Molestiae ullam maiores provident. Id id at dolore.
Neque reiciendis tempore eos autem. Molestiae labore esse non odio eaque.",1.257492311
69083bd6-ef61-4cac-8674-d2447b056d02,Katherine,Hope,Female,Queen Elizabeth Hospital,Orthopedics,"MBBS, MD, BSc",25530342,wilkinskatie@gmail.com,Yes,Read-Only,Pediatrics,"Quam recusandae facere quo magnam minima dolorem. Provident mollitia tempore. Autem natus enim recusandae.
Eaque dolorum doloribus deserunt aperiam eligendi dolore. Rem esse sint ipsum.",1.821417988
e355c369-b931-426d-b26e-8017061f5679,Sophie,James,Female,Royal Liverpool University Hospital,Neurology,MRCP,12510091,natashahughes@hotmail.co.uk,Yes,Read-Only,Psychiatry,"Debitis sunt asperiores. Mollitia ipsa laborum molestiae ipsa. Explicabo temporibus expedita exercitationem sunt dolores.
Fuga odio enim eligendi culpa. Eligendi magnam harum tenetur ullam eos.",3.599602795
f5652d00-67a4-4b26-8d6e-44f20189a5d9,Wayne,Farrell,Female,St Mary's Hospital,Orthopedics,"FRCS, MBBS, MRCP",44697525,guy78@west-powell.com,Yes,Admin,Cardiology,Illum eum porro numquam. Qui ad ut voluptates. Architecto voluptatem voluptatum possimus sapiente.,4.531922353
3956fba9-7232-4dc9-8677-81b2c3a31607,Tina,Atkinson,Female,Queen Elizabeth Hospital,Cardiology,"MSc, MRCP, MD",19833822,nicole73@pearce.com,Yes,Read-Write,Psychiatry,Minima odit maxime eum tenetur. Perspiciatis eveniet inventore sit consectetur. Quisquam optio voluptatibus totam quo mollitia voluptate eveniet.,3.263278176
7a2be049-40d2-416f-bdb6-12f46df2fc82,Jean,White,Female,King's College Hospital,Pediatrics,"MBBS, FRCS, MRCP",94224903,enorman@hotmail.co.uk,Yes,Read-Only,Cardiology,Necessitatibus id similique voluptates accusantium accusamus assumenda. Nisi totam culpa nesciunt quis et earum atque. Dolorum tenetur molestiae enim.,4.179932331
70df67b9-3a6f-46fa-a418-13ef799fde33,Max,Harding,Female,Manchester Royal Infirmary,Orthopedics,MBBS,32644830,paige30@chapman.net,Yes,Read-Only,Pediatrics,"Mollitia laboriosam dolor officia modi laboriosam. Id sunt maxime corporis omnis incidunt.
Illum voluptate quo neque. Placeat mollitia labore deserunt impedit doloremque. Deserunt enim quo.",4.844038487
7c76a592-a73e-4f3b-9c27-761d4894d9fc,Kyle,Roberts,Female,Royal Liverpool University Hospital,Neurology,"PhD, MBBS",22360971,ewells@hotmail.co.uk,Yes,Read-Write,Surgery,"Quis sapiente architecto mollitia ullam.
Perspiciatis maiores quibusdam temporibus sapiente.
Qui laborum quae illum. Dicta veniam saepe architecto.",4.523536618
26184c80-edf6-41e0-ae8f-0e0999755cb9,Annette,Griffiths,Female,Royal Liverpool University Hospital,Pediatrics,"FRCS, MSc",61805631,elaineyates@roberts.org,Yes,Read-Write,Neurology,"Odit iusto eligendi consequatur vero iste voluptatum. Voluptas veritatis placeat iusto accusamus quibusdam aut.
Occaecati autem at possimus placeat quis. Tenetur nisi placeat dolorem.",3.180003113
af3b5a91-85ba-4545-94e2-6a5bf807cdd9,Stephen,Pearce,Male,St Mary's Hospital,Neurology,MSc,18722867,ashleigh45@harding.biz,Yes,Read-Only,Pediatrics,Necessitatibus at cumque. Sit similique incidunt quia exercitationem labore impedit.,1.802793234
eec9fa67-4cc6-42fc-b006-ff85166a1a98,Gavin,James,Other,St Mary's Hospital,General Surgery,"FRCS, PhD, MRCP",48095695,mroberts@gmail.com,Yes,Read-Only,Psychiatry,"Assumenda laborum dolor facere. Consequuntur fugit numquam eos expedita dolorem qui.
Dicta error molestiae ea doloribus. Cum tenetur officiis totam. Qui rem libero maiores praesentium optio.",2.090605508
1f6ceec1-ac54-4740-a182-e35f848edc98,Declan,Bell,Female,Manchester Royal Infirmary,Psychiatry,"BSc, MD",35586737,lee41@yahoo.com,No,Read-Write,Orthopedics,"Nesciunt repellat earum quisquam illum quasi optio. Illum fugit dolorem consectetur harum nesciunt.
Ducimus quaerat at aperiam quisquam. Quos tenetur fugiat voluptates. Ut maiores amet.",1.251153868
57c2747f-27b5-4ee7-8f1a-6c44f239fbb0,Elliot,Marsden,Other,Manchester Royal Infirmary,Pediatrics,"PhD, MBBS, MRCP",59663263,bernardwilson@rogers-ali.biz,Yes,Admin,Psychiatry,"Iste qui libero voluptatum. Quas nam ipsam animi porro. Quasi voluptates necessitatibus voluptas voluptatibus.
Exercitationem nesciunt inventore dolores tempore esse expedita. A laborum maxime.",4.846293318
9f2d5db8-deba-489f-959d-e20409642b31,Lindsey,Palmer,Other,Royal London Hospital,Pediatrics,"MBBS, FRCS, PhD",33400687,yvonne69@watson.com,Yes,Read-Only,Pediatrics,Nobis veritatis numquam itaque temporibus sapiente fugiat. Facere sit iure necessitatibus nemo assumenda fuga laudantium. Itaque atque a recusandae quisquam accusantium sint.,2.775245066
e668bb6e-c408-443f-a90d-07e4ce1f4081,Diana,Morton,Male,St Mary's Hospital,General Surgery,BSc,15049333,jay01@knight.com,Yes,Read-Only,Psychiatry,"Sed expedita dolore alias. Illo deleniti quis quos nemo. Iste perferendis blanditiis in praesentium temporibus.
Minus tempore maiores quas quam natus. Repellendus eius dolorem doloremque.",3.860937251
3008a519-ad83-4951-a3ea-a00577f63854,Raymond,Carter,Male,Royal Liverpool University Hospital,Neurology,BSc,14801024,melaniepatel@fletcher.com,Yes,Admin,Orthopedics,Libero exercitationem saepe excepturi optio. Voluptatum suscipit a quia dicta non consequatur. Veritatis iusto fuga quod. Praesentium quas aspernatur quisquam.,2.961982989
2ae201c0-312a-4c3c-bf00-625769560c06,Sylvia,Clarke,Other,King's College Hospital,Neurology,BSc,61637028,hfrench@hotmail.com,No,Read-Only,Cardiology,"Amet modi error quam. Nobis officiis accusamus.
Velit porro dicta aliquam. Quasi dicta ipsum. Illum quo tenetur asperiores.",3.710376666
f2b72bd2-c97b-42af-8c10-ef0164119d38,Robert,Mistry,Other,Royal Liverpool University Hospital,General Surgery,"MRCP, MSc, FRCS",49924308,samfield@yahoo.com,Yes,Read-Only,Surgery,Voluptatibus minus voluptates dolorum. Doloribus debitis cumque itaque quidem dolor ipsa aliquid. Dolorum praesentium sed exercitationem esse.,1.251347512
56c6544d-f60c-4881-85ac-7520cd4668fe,Amanda,Young,Male,Queen Elizabeth Hospital,Orthopedics,"PhD, MD",57010951,alison19@webster-brookes.com,No,Read-Write,Psychiatry,"Doloribus vitae temporibus occaecati. Animi nobis laudantium esse soluta.
Quo nisi consequatur aliquid repellat commodi. Animi architecto recusandae ab.",3.561117684
d46e34aa-ae9d-4797-8284-e0bee33e270a,Dylan,Holmes,Female,Queen Elizabeth Hospital,Cardiology,MSc,85766446,ibrown@gmail.com,Yes,Read-Only,Pediatrics,Molestiae nobis totam laboriosam voluptatum. Earum alias sed quae aperiam.,1.035708078
53fb2ed1-b953-4807-b009-61c3855a7d8d,Brandon,Evans,Male,Manchester Royal Infirmary,General Surgery,"MD, MSc",39072644,williamsamber@yahoo.co.uk,Yes,Read-Only,Pediatrics,Qui quisquam sit dolorem et. Quas et exercitationem eius. Corrupti laudantium libero quos deserunt. Qui commodi inventore non maxime.,3.048158713
8af37d72-ec4f-4490-84ea-f9432ee66e21,Brenda,Thomas,Male,Manchester Royal Infirmary,Pediatrics,PhD,84926819,khancarol@yahoo.com,Yes,Read-Write,Cardiology,"Temporibus at optio voluptas. Laudantium accusamus tempora impedit corporis sit cum. Id ipsa ipsum amet.
Modi autem dicta ab nesciunt quae similique. Porro doloribus aperiam ratione quos nisi.",1.311349554
952b750d-9830-449d-99ef-bb41b66b6b0b,Alex,Richards,Female,Royal London Hospital,Pediatrics,"MBBS, MD, FRCS",5743178,lcollins@yahoo.com,Yes,Read-Write,Pediatrics,"Placeat quos tenetur corrupti.
Placeat harum porro excepturi nihil fugit maiores. Dolores ratione cupiditate harum dolore consequuntur consectetur. Aliquam voluptatem placeat excepturi.",1.176625462
b050eb01-a22f-4818-a6f3-32446f1d5baf,Mohamed,Wilson,Other,Royal London Hospital,Pediatrics,"MSc, MBBS",29822550,mohamedjones@hotmail.com,Yes,Admin,Orthopedics,Dolorem praesentium neque autem ducimus ipsa numquam cumque. Laboriosam praesentium ab nam. Sint tempore laboriosam officia.,1.669410537
a9c7ae92-e61b-4dc6-be52-5e4f9e203161,Victoria,Lewis,Male,Royal Liverpool University Hospital,Neurology,"BSc, FRCS",77312936,marsdenhollie@parker.biz,Yes,Read-Write,Orthopedics,Eos consequatur doloribus pariatur vitae ullam sit. Iste asperiores sunt. Nobis consequatur odit reiciendis. Incidunt sequi suscipit occaecati rem facilis quia.,3.347659425
991ab513-369f-4284-adc6-41cd921bc646,Scott,Jones,Other,St Mary's Hospital,Cardiology,MBBS,27062398,oneilldylan@taylor.com,Yes,Read-Only,Pediatrics,Recusandae perferendis dolores reprehenderit. Odio voluptatibus rerum cumque perferendis quas repudiandae. Voluptates doloribus minus qui unde. Reiciendis excepturi earum est quibusdam.,2.252180807
7cddb4cc-3e33-4f35-886c-976870fe3cfc,Jemma,Bradshaw,Other,Royal Liverpool University Hospital,Cardiology,"MSc, FRCS, PhD",16089028,karl34@outlook.com,Yes,Admin,Psychiatry,Sapiente repellendus adipisci praesentium est voluptate. Totam consequuntur maiores recusandae.,1.526099269
5153f737-d7f1-4ec2-9a9d-add2e7aad070,Harry,Ferguson,Female,Manchester Royal Infirmary,Cardiology,"MSc, MD",74488719,ashleigh90@hotmail.co.uk,Yes,Read-Write,Psychiatry,"Quasi natus facere.
Adipisci eos cumque quis.
Error dolorum ipsam suscipit dicta provident. Ea error alias vero fuga ad. Consequatur nobis voluptas laudantium quasi voluptatem quidem.",4.989078686
0021b632-3246-47d9-bb29-66398e4a295d,Frederick,Griffiths,Male,Royal Liverpool University Hospital,Neurology,"BSc, PhD, MSc",395028,ruthbutcher@hotmail.co.uk,Yes,Read-Only,Pediatrics,Eveniet eos cumque natus possimus similique. Recusandae fugiat quisquam quo dolorem quia ipsum. Fugiat voluptate atque impedit. Eum tempore dignissimos blanditiis iste repudiandae vitae.,3.120401977
3e2b6653-2258-4df3-8ff0-952a0b2591c4,Sarah,Shaw,Female,King's College Hospital,Neurology,MSc,97918558,sophie10@outlook.com,Yes,Admin,Pediatrics,Ea distinctio et cum tempora sapiente. Officia repellendus omnis libero.,4.070608551
9c272c51-ac98-4368-9fc8-b87a7176d181,Megan,Stokes,Female,St Mary's Hospital,Cardiology,"PhD, BSc, MRCP",55495783,patriciawong@yahoo.co.uk,Yes,Read-Only,Orthopedics,Distinctio asperiores commodi quidem officia similique eveniet. Omnis dolorem ad consequuntur. Nemo temporibus iure perspiciatis cumque occaecati sint.,1.158546502
1beaf9cf-af3c-49d0-a92c-3c3e3957f082,Angela,Newton,Male,Royal Liverpool University Hospital,Cardiology,"MSc, MRCP",60556132,smitheleanor@marshall.com,Yes,Admin,Psychiatry,"Dolor a magnam harum. Veritatis ipsam modi fugiat aut ullam itaque.
Eligendi ex nesciunt animi. Animi dolore atque dolore eum non.",1.184248429
840658d1-c1da-4d39-b735-0626dca8b6fd,Kyle,Clarke,Other,Queen Elizabeth Hospital,Cardiology,"MSc, BSc, FRCS",78748582,frederickperry@hobbs-smith.com,Yes,Admin,Cardiology,Ducimus voluptatibus nesciunt architecto deserunt itaque minus aliquam. Magnam harum ipsa blanditiis eligendi temporibus. Nesciunt eaque ratione ut.,4.443237994
a2521f50-a54e-4c8f-acb3-077a6cef5e55,Joyce,Robson,Female,St Mary's Hospital,Orthopedics,"PhD, MD",3451726,tobynoble@smith.biz,Yes,Read-Only,Cardiology,"Tempore eius possimus inventore et neque soluta beatae. Maiores laboriosam culpa nostrum maxime possimus.
Aliquam velit in nesciunt doloremque. Ipsam illo aliquid quaerat voluptate.",2.440989918
aedab7b5-e2aa-45a7-8951-03edfd05a5f5,Owen,Turner,Male,King's College Hospital,Cardiology,MSc,81318214,holmesjade@lewis.net,No,Admin,Neurology,"Modi quod ab voluptate eveniet distinctio soluta.
Tempora odit voluptates rem quam. Nobis numquam ipsa distinctio maiores.
Voluptas exercitationem earum asperiores.",2.738116314
31307e46-af79-4546-be51-68dc5690f74d,Rachel,Hurst,Male,Queen Elizabeth Hospital,Cardiology,"PhD, BSc, MBBS",63881510,irenebrennan@yahoo.co.uk,Yes,Read-Write,Orthopedics,Velit eius cumque vel dolor possimus. Soluta recusandae sequi aperiam omnis tenetur.,3.744586409
d7de701d-8eaf-4323-9f65-380029c836e0,Amanda,Gardner,Male,Royal London Hospital,General Surgery,"MD, MRCP, BSc",92202224,ucarr@young.com,No,Admin,Cardiology,Eius ut commodi eum odio et. Dolorem deserunt similique quae dolor repudiandae maiores. Ut perferendis dolore tempore ex sequi.,2.743609056
640ca20c-702a-4b67-b7ae-77585b45cf5a,Michelle,Sanderson,Female,Manchester Royal Infirmary,Psychiatry,"FRCS, PhD, MBBS",23990925,stevensharpe@patterson-davies.com,Yes,Admin,Psychiatry,Vel natus quisquam qui consectetur architecto. Repudiandae nemo beatae nobis nobis impedit eius magnam.,2.311042456
51497435-a9c9-424e-bd72-3837705bacc2,Julie,Brown,Male,King's College Hospital,Pediatrics,"FRCS, MD",56898295,smithgary@anderson-wright.info,Yes,Read-Write,Surgery,Animi maiores omnis veniam deleniti. Laboriosam quae blanditiis fuga reprehenderit.,2.970052377
113c1836-77f4-431b-bde9-d47dd89331ac,Fiona,Pearson,Female,St Mary's Hospital,Psychiatry,MD,84267124,bethan31@yahoo.co.uk,No,Read-Write,Orthopedics,"At eum eligendi sed. Assumenda nihil ipsa commodi quidem animi.
Esse commodi dolores occaecati non harum alias tenetur. Labore magnam porro tenetur asperiores fugit. Sed enim dicta quis.",1.211135656
1d010478-c110-412c-b843-1ed6258694b6,Kenneth,Khan,Other,Queen Elizabeth Hospital,Orthopedics,MBBS,25743076,sarawilson@yahoo.com,Yes,Read-Write,Pediatrics,"Quibusdam quaerat facere earum illum pariatur earum. Harum enim ipsam ex. Placeat aut officia voluptatibus quam repellat.
At rerum magni quos. Odit saepe suscipit sapiente doloremque.",1.348479832
efb80c63-f42f-438f-a7e0-8e2fc06bad38,Nicholas,Lewis,Female,Queen Elizabeth Hospital,Orthopedics,"MD, MSc",4381935,joannahowell@newman.net,Yes,Read-Write,Neurology,Itaque harum impedit temporibus nulla repudiandae quidem. Ipsa aut ut accusamus harum mollitia ipsam.,3.131215613
b52f6009-76c0-4651-b361-c49764e0dab3,Nicole,Edwards,Male,St Mary's Hospital,Neurology,"BSc, MSc, PhD",32415299,bryankennedy@yahoo.co.uk,Yes,Read-Only,Orthopedics,Vitae rerum sint eveniet. Voluptatibus voluptatibus aspernatur omnis officiis iste voluptatum. Aliquam unde doloribus sunt explicabo.,3.305448368
